phylum,class,order,family,genus,species,common_name,species_type,dive_location,latitude,longitude,lcode,rw_number,survey_date,drange1,drange2
Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes,frontalis,Common Hermit Crab (aka. Smooth Hermit Crab),Invertebrates,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Arthropoda,Malacostraca,Decapoda,Plagusiidae,Guinusia,chabrus,Red Bait Crab,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Arthropoda,Malacostraca,Decapoda,Majidae,Naxia,sp.,Decorator Crab,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Mollusca,Bivalvia,Pectinoida,Pectinidae,Pecten,fumatus,Scallop (aka. Commercial Scallop),Invertebrates,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Mollusca,Bivalvia,Pectinoida,Pectinidae,Mimachlamys,asperrima,Doughboy Scallop,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Mollusca,Cephalopoda,Octopoda,Octopodidae,Macroctopus,maorum,Maori Octopus,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Echinodermata,Asteroidea,Valvatida,Goniasteridae,Tosia,australis,Biscuit Sea Star (aka. Lesser Biscuit Star),Invertebrates,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Echinodermata,Asteroidea,Valvatida,Goniasteridae,Tosia,magnifica,Greater Biscuit Star,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Coscinasterias,muricata,Eleven Armed Sea Star,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Uniophora,granifera,Knobby Sea Star,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Echinodermata,Echinoidea,Camarodonta,Echinometridae,Heliocidaris,erythrogramma,Common Sea Urchin,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,rodgersii,Black Sea Urchin,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Echinodermata,Holothuroidea,Aspidochirotida,Stichopodidae,Australostichopus,mollis,Soft Sea Cucumber,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Herdmania,momus,Red-throat Sea Squirt,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Chordata,Ascidiacea,Aplousobranchia,Holozoidae,Sycozoa,cerebriformis,Brain Sea Squirt,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Chordata,Ascidiacea,Aplousobranchia,Pyuridae,Pyura,stolonifera,Cunjevoi,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Chordata,Ascidiacea,Aplousobranchia,Clavelinidae,Clavelina,cylindrica,Blue Grape Sea Squirt,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Trygonorrhina,fasciata,Southern Fidler Ray (aka. Banjo Ray),Fish Species,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Chordata,Actinopteri,Syngnathiformes,Sygnathidae,Hippocampus,abdominalis,Potbelly Seahorse (aka. Big Bellied Seahorse),Fish Species,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Chordata,Actinopteri,Scorpaeniformes,Triglidae,Lepidotrigla,papilio,Spiny Gurnard,Fish Species,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Chordata,Actinopteri,Perciformes,Plesiopidae,Trachinops,caudimaculatus,Southern Hulafish,Fish Species,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Chordata,Actinopteri,Perciformes,Plesiopidae,Trachinops,taeniatus,Eastern Hulafish,Fish Species,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Chordata,Actinopteri,Perciformes,Carangidae,Trachurus,declivis,Jack Mackerel,Fish Species,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Chordata,Actinopteri,Perciformes,Mullidae,Upeneichthys,lineatus,Blue-lined Goatfish,Fish Species,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Chordata,Actinopteri,Perciformes,Pempheridae,Pempheris,multiradiata,Common Bullseye,Fish Species,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Tilodon,sexfasciatus,Moonlighter,Fish Species,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Cheilodactylus,nigripes,Magpie Perch (aka. Magpie Morwong),Fish Species,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,tetricus,Blue - Throated Wrasse,Fish Species,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Brachaluteres,jacksonianus,Pygmy Leatherjacket,Fish Species,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Eubalichthys,gunii,Gunns Leatherjacket,Fish Species,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Eubalichthys,mosaicus,Mosaic Leatherjacket,Fish Species,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Meuschenia,freycineti,Six Spined Leatherjacket,Fish Species,Rye Pier,-38.3658,144.8234,44,178,8/04/2004,0,5
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Scobinichthys,granulatus,Rough Leatherjacket,Fish Species,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Tetractenos,glaber,Smooth Toadfish,Fish Species,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Chordata,Actinopteri,Tetraodontiformes,Diodontidae,Diodon,nichthemerus,Globefish,Fish Species,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Annelida,Polychaeta,Sabellida,Sabellidae,Sabellastarte,sp.,Featherduster Worm,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Arthropoda,Malacostraca,Decapoda,Majidae,Leptomithrax,gaimardii,Giant Spider Crab,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes,frontalis,Common Hermit Crab (aka. Smooth Hermit Crab),Invertebrates,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Arthropoda,Malacostraca,Decapoda,Polybiidae,Ovalipes,australiensis,Sand Crab,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Arthropoda,Malacostraca,Decapoda,Portunidae,Nectocarcinus,integrifrons,Two-tone Swimmer Crab,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Arthropoda,Malacostraca,Decapoda,Plagusiidae,Guinusia,chabrus,Red Bait Crab,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Arthropoda,Malacostraca,Decapoda,Scyllaridae,Ibacus,peronii,Balmain bug,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Mollusca,Bivalvia,Pectinoida,Pectinidae,Pecten,fumatus,Scallop (aka. Commercial Scallop),Invertebrates,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Mollusca,Cephalopoda,Octopoda,Octopodidae,Macroctopus,maorum,Maori Octopus,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,berrima,Keeled Octopus,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Echinodermata,Asteroidea,Valvatida,Goniasteridae,Tosia,australis,Biscuit Sea Star (aka. Lesser Biscuit Star),Invertebrates,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Echinodermata,Asteroidea,Valvatida,Goniasteridae,Tosia,magnifica,Greater Biscuit Star,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Echinodermata,Asteroidea,Valvatida,Asterinidae,Meridiastra,gunnii,Purple sea star,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Coscinasterias,muricata,Eleven Armed Sea Star,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Echinodermata,Echinoidea,Camarodonta,Echinometridae,Heliocidaris,erythrogramma,Common Sea Urchin,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,rodgersii,Black Sea Urchin,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Echinodermata,Holothuroidea,Aspidochirotida,Stichopodidae,Australostichopus,mollis,Soft Sea Cucumber,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Herdmania,momus,Red-throat Sea Squirt,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Chordata,Ascidiacea,Aplousobranchia,Pyuridae,Pyura,stolonifera,Cunjevoi,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Chordata,Actinopteri,Syngnathiformes,Sygnathidae,Hippocampus,abdominalis,Potbelly Seahorse (aka. Big Bellied Seahorse),Fish Species,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Chordata,Actinopteri,Scorpaeniformes,Aploactinidae,Aploactisoma,milesii,Velvetfish,Fish Species,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Chordata,Actinopteri,Perciformes,Mullidae,Upeneichthys,lineatus,Blue-lined Goatfish,Fish Species,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Chordata,Actinopteri,Perciformes,Pempheridae,Pempheris,multiradiata,Common Bullseye,Fish Species,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Tilodon,sexfasciatus,Moonlighter,Fish Species,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Cheilodactylus,nigripes,Magpie Perch (aka. Magpie Morwong),Fish Species,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Chordata,Actinopteri,Perciformes,Pomacentridae,Parma,victoriae,Scalyfin,Fish Species,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,tetricus,Blue - Throated Wrasse,Fish Species,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Brachaluteres,jacksonianus,Pygmy Leatherjacket,Fish Species,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Eubalichthys,mosaicus,Mosaic Leatherjacket,Fish Species,Rye Pier,-38.3658,144.8234,44,178,16/04/2004,0,5
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Scobinichthys,granulatus,Rough Leatherjacket,Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Tetractenos,glaber,Smooth Toadfish,Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Chordata,Actinopteri,Tetraodontiformes,Diodontidae,Diodon,nichthemerus,Globefish,Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Porifera,Demospongiae,Tethyida,Tethyidae,Tethya,bergquistae,Golfball Sponge,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Annelida,Polychaeta,Sabellida,Sabellidae,Sabellastarte,sp.,Featherduster Worm,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Arthropoda,Malacostraca,Decapoda,Majidae,Leptomithrax,gaimardii,Giant Spider Crab,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes,frontalis,Common Hermit Crab (aka. Smooth Hermit Crab),Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Arthropoda,Malacostraca,Decapoda,Diogenidae,Strigopagurus,strigimanus,Hairy Hermit Crab,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Arthropoda,Malacostraca,Decapoda,Portunidae,Nectocarcinus,integrifrons,Two-tone Swimmer Crab,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Arthropoda,Malacostraca,Decapoda,Plagusiidae,Guinusia,chabrus,Red Bait Crab,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Mollusca,Bivalvia,Pectinoida,Pectinidae,Pecten,fumatus,Scallop (aka. Commercial Scallop),Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Mollusca,Bivalvia,Pectinoida,Pectinidae,Mimachlamys,asperrima,Doughboy Scallop,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Mollusca,Cephalopoda,Myopsida,Loliginidae,Sepioteuthis,australis,Southern Calamari Squid,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Mollusca,Cephalopoda,Octopoda,Octopodidae,Macroctopus,maorum,Maori Octopus,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Mollusca,Cephalopoda,Octopoda,Octopodidae,Hapalochlaena,maculosa,Blue-ringed Octopus,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,berrima,Keeled Octopus,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Echinodermata,Asteroidea,Valvatida,Goniasteridae,Tosia,australis,Biscuit Sea Star (aka. Lesser Biscuit Star),Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Echinodermata,Asteroidea,Valvatida,Goniasteridae,Tosia,magnifica,Greater Biscuit Star,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Coscinasterias,muricata,Eleven Armed Sea Star,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Echinodermata,Echinoidea,Camarodonta,Echinometridae,Heliocidaris,erythrogramma,Common Sea Urchin,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,rodgersii,Black Sea Urchin,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Echinodermata,Holothuroidea,Aspidochirotida,Stichopodidae,Australostichopus,mollis,Soft Sea Cucumber,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Herdmania,momus,Red-throat Sea Squirt,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Chordata,Ascidiacea,Aplousobranchia,Pyuridae,Pyura,stolonifera,Cunjevoi,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Chordata,Actinopteri,Syngnathiformes,Sygnathidae,Hippocampus,abdominalis,Potbelly Seahorse (aka. Big Bellied Seahorse),Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Chordata,Actinopteri,Scorpaeniformes,Neosebastidae,Maxillicosta,whitleyi,Whitleys Scorpion Fish,Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Chordata,Actinopteri,Scorpaeniformes,Triglidae,Lepidotrigla,papilio,Spiny Gurnard,Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Chordata,Actinopteri,Perciformes,Mullidae,Upeneichthys,lineatus,Blue-lined Goatfish,Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Tilodon,sexfasciatus,Moonlighter,Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Chordata,Actinopteri,Perciformes,Enoplosidae,Enoplosus,armatus,Old Wife,Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Cheilodactylus,nigripes,Magpie Perch (aka. Magpie Morwong),Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,tetricus,Blue - Throated Wrasse,Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Acanthaluteres,spilomelanurus,Bridled Leatherjacket,Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Brachaluteres,jacksonianus,Pygmy Leatherjacket,Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Eubalichthys,gunii,Gunns Leatherjacket,Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/04/2004,0,5
Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Tetractenos,glaber,Smooth Toadfish,Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Chordata,Actinopteri,Tetraodontiformes,Diodontidae,Diodon,nichthemerus,Globefish,Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Porifera,Demospongiae,Tethyida,Tethyidae,Tethya,bergquistae,Golfball Sponge,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Annelida,Polychaeta,Sabellida,Sabellidae,Sabellastarte,sp.,Featherduster Worm,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes,frontalis,Common Hermit Crab (aka. Smooth Hermit Crab),Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Arthropoda,Malacostraca,Decapoda,Diogenidae,Strigopagurus,strigimanus,Hairy Hermit Crab,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Arthropoda,Malacostraca,Decapoda,Plagusiidae,Guinusia,chabrus,Red Bait Crab,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Mollusca,Bivalvia,Pectinoida,Pectinidae,Mimachlamys,asperrima,Doughboy Scallop,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Mollusca,Cephalopoda,Myopsida,Loliginidae,Sepioteuthis,australis,Southern Calamari Squid,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,berrima,Keeled Octopus,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Coscinasterias,muricata,Eleven Armed Sea Star,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Echinodermata,Echinoidea,Diadematoida,Diadematidae,Centrostephanus,rodgersii,Black Sea Urchin,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Echinodermata,Holothuroidea,Aspidochirotida,Stichopodidae,Australostichopus,mollis,Soft Sea Cucumber,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Herdmania,momus,Red-throat Sea Squirt,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Chordata,Ascidiacea,Aplousobranchia,Pyuridae,Pyura,stolonifera,Cunjevoi,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Chordata,Elasmobranchii,Squatiniformes,Squatinidae,Squantina,australis,Angelshark,Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Encrusting,sp.,Encrusting Coralline,Marine Plants,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Chordata,Elasmobranchii,Myliobatiformes,Urolophidae,Urolophus,gigas,Spotted Stingaree,Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Chordata,Actinopteri,Syngnathiformes,Sygnathidae,Hippocampus,abdominalis,Potbelly Seahorse (aka. Big Bellied Seahorse),Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Chordata,Actinopteri,Perciformes,Plesiopidae,Trachinops,caudimaculatus,Southern Hulafish,Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Chordata,Actinopteri,Perciformes,Mullidae,Upeneichthys,lineatus,Blue-lined Goatfish,Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Chordata,Actinopteri,Perciformes,Pempheridae,Pempheris,multiradiata,Common Bullseye,Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Scorpis,aequipinnis,Sea Sweep,Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Tilodon,sexfasciatus,Moonlighter,Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Cheilodactylus,nigripes,Magpie Perch (aka. Magpie Morwong),Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Dactylophora,nigricans,Dusky Morwong,Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Chordata,Actinopteri,Perciformes,Pomacentridae,Parma,victoriae,Scalyfin,Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,tetricus,Blue - Throated Wrasse,Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Acanthaluteres,vittiger,Toothbrush Leatherjacket,Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Eubalichthys,mosaicus,Mosaic Leatherjacket,Fish Species,Rye Pier,-38.3658,144.8234,44,178,22/05/2004,0,5
Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Tetractenos,glaber,Smooth Toadfish,Fish Species,Rye Pier,-38.3658,144.8234,44,178,19/07/2004,0,5
Chordata,Actinopteri,Tetraodontiformes,Diodontidae,Diodon,nichthemerus,Globefish,Fish Species,Rye Pier,-38.3658,144.8234,44,178,19/07/2004,0,5
Mollusca,Bivalvia,Pectinoida,Pectinidae,Pecten,fumatus,Scallop (aka. Commercial Scallop),Invertebrates,Rye Pier,-38.3658,144.8234,44,178,19/07/2004,0,5
Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,berrima,Keeled Octopus,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,19/07/2004,0,5
Echinodermata,Asteroidea,Valvatida,Goniasteridae,Tosia,magnifica,Greater Biscuit Star,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,19/07/2004,0,5
Echinodermata,Echinoidea,Camarodonta,Echinometridae,Heliocidaris,erythrogramma,Common Sea Urchin,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,19/07/2004,0,5
Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,sp.,Sargassum,Marine Plants,Rye Pier,-38.3658,144.8234,44,178,19/07/2004,0,5
Rhodophyta,Florideophyceae,Balliales,Balliaceae,Ballia,callitricha,Turfing Red,Marine Plants,Rye Pier,-38.3658,144.8234,44,178,19/07/2004,0,5
Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Zonaria,sp.,Turfing Brown,Marine Plants,Rye Pier,-38.3658,144.8234,44,178,19/07/2004,0,5
Chordata,Actinopteri,Syngnathiformes,Sygnathidae,Hippocampus,abdominalis,Potbelly Seahorse (aka. Big Bellied Seahorse),Fish Species,Rye Pier,-38.3658,144.8234,44,178,19/07/2004,0,5
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Brachaluteres,jacksonianus,Pygmy Leatherjacket,Fish Species,Rye Pier,-38.3658,144.8234,44,178,19/07/2004,0,5
Chordata,Actinopteri,Tetraodontiformes,Diodontidae,Diodon,nichthemerus,Globefish,Fish Species,Rye Pier,-38.3658,144.8234,44,178,23/05/2004,0,5
Ctenophora,Tentaculata,Cydippida,Pleurobrachiidae,Pleurobrachia,sp.,Comb jellies,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,23/05/2004,0,5
Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes,frontalis,Common Hermit Crab (aka. Smooth Hermit Crab),Invertebrates,Rye Pier,-38.3658,144.8234,44,178,23/05/2004,0,5
Arthropoda,Malacostraca,Decapoda,Portunidae,Nectocarcinus,integrifrons,Two-tone Swimmer Crab,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,23/05/2004,0,5
Arthropoda,Malacostraca,Decapoda,Plagusiidae,Guinusia,chabrus,Red Bait Crab,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,23/05/2004,0,5
Mollusca,Bivalvia,Pectinoida,Pectinidae,Mimachlamys,asperrima,Doughboy Scallop,Invertebrates,Rye Pier,-38.3658,144.8234,44,178,23/05/2004,0,5
Echinodermata,Asteroidea,Valvatida,Goniasteridae,Tosia,australis,Biscuit Sea Star (aka. Lesser Biscuit Star),Invertebrates,Rye Pier,-38.3658,144.8234,44,178,23/05/2004,0,5
